udi,product_id,type,air_temperature,process_temperature,rpm,torque,tool_wear,machine_failure,twf,hdf,pwf,osf,rnf,power_consumption,temp_diff,type_encoded
982,L48161,L,296.2,306.8,1655,31.1,136,0,0,0,0,0,0,5389.978155886449,10.600000000000023,0
983,L48162,L,296.2,306.9,1516,39.1,138,0,0,0,0,0,0,6207.326316570905,10.699999999999989,0
984,L48163,L,296.2,306.9,1526,34.9,140,0,0,0,0,0,0,5577.101886309769,10.699999999999989,0
985,L48164,L,296.3,307.1,1419,48.6,142,0,0,0,0,0,0,7221.830360219145,10.800000000000011,0
986,L48165,L,296.4,307.2,1748,25.3,144,0,0,0,0,0,0,4631.1683383138825,10.800000000000011,0
987,H30400,H,296.4,307.1,1638,32.5,146,0,0,0,0,0,0,5574.756163795088,10.700000000000045,2
988,M15847,M,296.3,307.1,1534,33.8,151,0,0,0,0,0,0,5429.635527150263,10.800000000000011,1
989,H30402,H,296.3,307.1,1774,25.9,154,0,0,0,0,0,0,4811.51670058096,10.800000000000011,2
990,M15849,M,296.2,307.0,2119,18.3,159,0,0,0,0,0,0,4060.791248103631,10.800000000000011,1
991,L48170,L,296.2,307.0,1414,48.3,162,0,0,0,0,0,0,7151.961339603306,10.800000000000011,0
992,M15851,M,296.1,307.0,1523,42.0,164,0,0,0,0,0,0,6698.503855984158,10.899999999999977,1
993,L48172,L,296.1,307.1,1651,35.7,167,0,0,0,0,0,0,6172.255670581331,11.0,0
994,M15853,M,296.1,307.1,1485,36.0,169,0,0,0,0,0,0,5598.318108697012,11.0,1
995,M15854,M,296.2,307.2,1168,63.4,172,0,0,0,0,0,0,7754.62353031695,11.0,1
996,L48175,L,296.3,307.3,1566,35.8,175,0,0,0,0,0,0,5870.882687322462,11.0,0
997,M15856,M,296.3,307.2,1286,51.1,177,0,0,0,0,0,0,6881.616819786394,10.899999999999977,1
998,M15857,M,296.3,307.2,1446,45.9,180,0,0,0,0,0,0,6950.396754948987,10.899999999999977,1
999,M15858,M,296.4,307.2,2071,19.4,183,0,0,0,0,0,0,4207.367489344619,10.800000000000011,1
1000,L48179,L,296.3,307.1,1560,33.2,186,0,0,0,0,0,0,5423.645557157419,10.800000000000011,0
1001,L48180,L,296.3,307.1,1654,29.6,188,0,0,0,0,0,0,5126.911659050351,10.800000000000011,0
1002,L48181,L,296.3,307.1,1662,32.9,190,0,0,0,0,0,0,5726.055265991972,10.800000000000011,0
1003,L48182,L,296.3,307.2,1646,35.0,192,0,0,0,0,0,0,6032.9050924436,10.899999999999977,0
1004,L48183,L,296.2,307.1,1444,46.7,194,0,0,0,0,0,0,7061.755742543232,10.900000000000034,0
1005,H30418,H,296.3,307.2,1424,42.0,196,0,0,0,0,0,0,6263.079114196612,10.899999999999977,2
1006,L48185,L,296.2,307.2,1382,52.0,201,0,0,0,0,0,0,7525.58048191923,11.0,0
1007,L48186,L,296.2,307.1,1413,53.4,203,0,0,0,0,0,0,7901.545346749833,10.900000000000034,0
1008,M15867,M,296.2,307.2,1633,31.1,0,0,0,0,0,0,0,5318.328899433577,11.0,1
1009,L48188,L,296.2,307.1,1441,41.7,3,0,0,0,0,0,0,6292.578669213821,10.900000000000034,0
1010,M15869,M,296.2,307.2,1385,44.0,5,0,0,0,0,0,0,6381.621876992067,11.0,1
1011,M15870,M,296.2,307.2,1552,34.8,8,0,0,0,0,0,0,5655.872086110776,11.0,1
1012,M15871,M,296.2,307.3,1451,42.8,11,0,0,0,0,0,0,6503.390008245206,11.100000000000023,1
1013,M15872,M,296.1,307.1,1433,38.5,14,0,0,0,0,0,0,5777.4412498291895,11.0,1
1014,M15873,M,296.1,307.2,1619,29.7,17,0,0,0,0,0,0,5035.376121100257,11.099999999999966,1
1015,L48194,L,296.2,307.2,1445,41.8,20,0,0,0,0,0,0,6325.177928982569,11.0,0
1016,L48195,L,296.2,307.2,1356,43.6,22,0,0,0,0,0,0,6191.199474282476,11.0,0
1017,M15876,M,296.3,307.2,1319,68.3,24,1,0,0,1,0,0,9433.961883293374,10.899999999999977,1
1018,L48197,L,296.3,307.2,1637,31.6,27,0,0,0,0,0,0,5417.069156535904,10.899999999999977,0
1019,L48198,L,296.3,307.2,1291,58.6,29,0,0,0,0,0,0,7922.321746165573,10.899999999999977,0
1020,L48199,L,296.3,307.3,1398,52.7,31,0,0,0,0,0,0,7715.186070538885,11.0,0
1021,L48200,L,296.3,307.3,1372,57.7,33,0,0,0,0,0,0,8290.076582194795,11.0,0
1022,M15881,M,296.3,307.2,1454,42.5,35,0,0,0,0,0,0,6471.1572676193755,10.899999999999977,1
1023,L48202,L,296.2,307.2,1515,36.5,38,0,0,0,0,0,0,5790.740658729386,11.0,0
1024,L48203,L,296.2,307.3,1881,24.3,40,0,0,0,0,0,0,4786.561982935946,11.100000000000023,0
1025,L48204,L,296.2,307.3,1711,29.9,42,0,0,0,0,0,0,5357.347480191162,11.100000000000023,0
1026,L48205,L,296.2,307.3,1475,37.0,44,0,0,0,0,0,0,5715.080635655432,11.100000000000023,0
1027,L48206,L,296.4,307.4,1512,36.8,46,0,0,0,0,0,0,5826.774726466061,11.0,0
1028,M15887,M,296.3,307.4,1335,50.5,48,0,0,0,0,0,0,7059.9440907796625,11.099999999999966,1
1029,L48208,L,296.3,307.4,1472,39.9,51,0,0,0,0,0,0,6150.484433491953,11.099999999999966,0
1030,M15889,M,296.2,307.3,1477,35.2,53,0,0,0,0,0,0,5444.421956573159,11.100000000000023,1
1031,L48210,L,296.3,307.4,1760,28.4,56,0,0,0,0,0,0,5234.3122399010745,11.099999999999966,0
1032,L48211,L,296.4,307.5,1549,36.1,58,0,0,0,0,0,0,5855.813514560742,11.100000000000023,0
1033,L48212,L,296.3,307.4,1648,34.0,60,0,0,0,0,0,0,5867.657318864776,11.099999999999966,0
1034,H30447,H,296.4,307.5,1556,38.0,62,0,0,0,0,0,0,6191.869680715244,11.100000000000023,2
1035,M15894,M,296.3,307.4,1958,19.1,67,0,0,0,0,0,0,3916.288458014013,11.099999999999966,1
1036,L48215,L,296.4,307.4,1403,48.4,70,0,0,0,0,0,0,7111.015915351521,11.0,0
1037,M15896,M,296.4,307.5,1684,31.4,72,0,0,0,0,0,0,5537.329323315321,11.100000000000023,1
1038,H30451,H,296.4,307.5,1596,35.1,75,0,0,0,0,0,0,5866.358793901292,11.100000000000023,2
1039,L48218,L,296.6,307.6,1498,41.1,80,0,0,0,0,0,0,6447.364939256189,11.0,0
1040,L48219,L,296.7,307.7,1524,36.8,82,0,0,0,0,0,0,5873.018970326902,11.0,0
1041,L48220,L,296.7,307.7,1502,43.9,84,0,0,0,0,0,0,6904.990269129102,11.0,0
1042,L48221,L,296.6,307.6,1809,25.1,86,0,0,0,0,0,0,4754.89472898776,11.0,0
1043,L48222,L,296.6,307.6,1542,37.4,88,0,0,0,0,0,0,6039.272053554874,11.0,0
1044,L48223,L,296.5,307.6,1431,45.2,90,0,0,0,0,0,0,6773.3994248457375,11.100000000000023,0
1045,L48224,L,296.5,307.6,1512,43.6,92,0,0,0,0,0,0,6903.461360704356,11.100000000000023,0
1046,H30459,H,296.4,307.5,1403,52.8,94,0,0,0,0,0,0,7757.471907656203,11.100000000000023,2
1047,L48226,L,296.4,307.5,1331,47.8,99,0,0,0,0,0,0,6662.459316271969,11.100000000000023,0
1048,M15907,M,296.6,307.7,1474,52.6,101,0,0,0,0,0,0,8119.173941839511,11.099999999999966,1
1049,L48228,L,296.5,307.6,1607,33.5,104,0,0,0,0,0,0,5637.535656989324,11.100000000000023,0
1050,L48229,L,296.5,307.6,1415,44.2,106,0,0,0,0,0,0,6549.487644448881,11.100000000000023,0
1051,L48230,L,296.6,307.6,1671,28.8,108,0,0,0,0,0,0,5039.617271182603,11.0,0
1052,L48231,L,296.6,307.7,1556,37.7,110,0,0,0,0,0,0,6142.986499025386,11.099999999999966,0
1053,L48232,L,296.7,307.7,1927,23.9,112,0,0,0,0,0,0,4822.899737962466,11.0,0
1054,M15913,M,296.7,307.7,1597,32.1,114,0,0,0,0,0,0,5368.322110527703,11.0,1
1055,H30468,H,296.8,307.8,1627,30.5,117,0,0,0,0,0,0,5196.560768180437,11.0,2
1056,L48235,L,296.8,307.8,1480,39.4,122,0,0,0,0,0,0,6106.4183605376,11.0,0
1057,L48236,L,296.8,307.8,1565,39.5,124,0,0,0,0,0,0,6473.513462109567,11.0,0
1058,L48237,L,296.8,307.8,1573,36.4,126,0,0,0,0,0,0,5995.9599628373835,11.0,0
1059,L48238,L,296.7,307.8,1605,31.3,128,0,0,0,0,0,0,5260.7539780687885,11.100000000000023,0
1060,M15919,M,296.7,307.9,1874,21.3,130,0,0,0,0,0,0,4180.014689307363,11.199999999999989,1
1061,H30474,H,296.7,307.9,1424,53.8,133,0,0,0,0,0,0,8022.706103423278,11.199999999999989,2
1062,L48241,L,296.7,307.9,1420,50.1,138,0,0,0,0,0,0,7449.972818722835,11.199999999999989,0
1063,L48242,L,296.8,307.9,1372,49.0,140,0,0,0,0,0,0,7040.099697184488,11.099999999999966,0
1064,M15923,M,296.8,307.8,1664,32.8,142,0,0,0,0,0,0,5715.520458626935,11.0,1
1065,M15924,M,296.8,307.9,1409,44.3,145,0,0,0,0,0,0,6536.470978887506,11.099999999999966,1
1066,L48245,L,296.8,307.9,1718,25.2,148,0,0,0,0,0,0,4533.6951902485025,11.099999999999966,0
1067,M15926,M,296.9,307.8,1544,40.3,150,0,0,0,0,0,0,6515.998266761613,10.900000000000034,1
1068,L48247,L,296.9,307.8,1466,45.7,153,0,0,0,0,0,0,7015.825657947749,10.900000000000034,0
1069,L48248,L,296.8,307.8,1394,47.7,155,0,0,0,0,0,0,6963.214452975634,11.0,0
1070,M15929,M,296.9,307.8,1840,24.6,157,0,0,0,0,0,0,4740.0349957362805,10.900000000000034,1
1071,M15930,M,296.9,307.8,1477,37.2,160,0,0,0,0,0,0,5753.764113196635,10.900000000000034,1
1072,L48251,L,296.9,307.8,1425,49.1,163,0,0,0,0,0,0,7326.979466334795,10.900000000000034,0
1073,M15932,M,297.0,307.9,1414,46.2,165,0,0,0,0,0,0,6841.0064987509895,10.899999999999977,1
1074,L48253,L,297.0,307.8,1414,47.5,168,0,0,0,0,0,0,7033.502352611948,10.800000000000011,0
1075,L48254,L,297.0,307.9,1595,31.7,170,0,0,0,0,0,0,5294.787898482678,10.899999999999977,0
1076,H30489,H,296.9,307.8,1345,54.5,172,0,0,0,0,0,0,7676.219849658859,10.900000000000034,2
1077,L48256,L,296.9,307.7,1653,35.9,177,0,0,0,0,0,0,6214.353012139432,10.800000000000011,0
1078,L48257,L,296.8,307.6,1547,36.5,179,0,0,0,0,0,0,5913.053332709149,10.800000000000011,0
1079,H30492,H,296.9,307.7,1656,30.8,181,0,0,0,0,0,0,5341.210165927222,10.800000000000011,2
1080,L48259,L,297.0,307.7,1731,28.5,186,0,0,0,0,0,0,5166.192039195736,10.699999999999989,0
1081,L48260,L,297.0,307.8,1774,28.0,188,0,0,0,0,0,0,5201.63967630374,10.800000000000011,0
1082,L48261,L,297.0,307.8,1521,40.2,190,0,0,0,0,0,0,6403.0056509875,10.800000000000011,0
1083,H30496,H,297.1,307.9,1420,39.8,192,0,0,0,0,0,0,5918.341680342692,10.799999999999955,2
1084,L48263,L,297.0,307.8,1683,32.3,197,0,0,0,0,0,0,5692.660136084313,10.800000000000011,0
1085,M15944,M,297.0,307.7,1498,47.1,199,0,0,0,0,0,0,7388.586098271692,10.699999999999989,1
1086,L48265,L,297.0,307.8,1385,56.4,202,1,0,0,0,1,0,8180.078951417104,10.800000000000011,0
1087,L48266,L,297.0,307.9,1455,49.0,204,0,0,0,0,0,0,7465.994941256143,10.899999999999977,0
1088,H30501,H,296.9,307.8,1549,35.8,206,1,1,0,0,0,0,5807.150244356637,10.900000000000034,2
1089,M15948,M,296.9,307.8,1392,43.9,0,0,0,0,0,0,0,6399.298571656264,10.900000000000034,1
1090,M15949,M,296.9,307.7,2008,17.5,3,0,0,0,0,0,0,3679.8521949048445,10.800000000000011,1
1091,L48270,L,296.9,307.7,1464,41.4,6,0,0,0,0,0,0,6347.02246990053,10.800000000000011,0
1092,L48271,L,297.0,307.7,1447,46.4,8,0,0,0,0,0,0,7030.968134538052,10.699999999999989,0
1093,M15952,M,296.9,307.6,1685,32.0,10,0,0,0,0,0,0,5646.489196052055,10.700000000000045,1
1094,M15953,M,296.8,307.5,1443,39.2,13,0,0,0,0,0,0,5923.5357801966275,10.699999999999989,1
1095,L48274,L,296.9,307.5,1354,44.4,16,0,0,0,0,0,0,6295.500350381658,10.600000000000023,0
1096,L48275,L,296.9,307.5,2721,9.3,18,1,0,0,1,0,0,2649.9648192295267,10.600000000000023,0
1097,L48276,L,297.0,307.6,1680,35.8,20,0,0,0,0,0,0,6298.264951916817,10.600000000000023,0
1098,H30511,H,296.9,307.5,1397,48.3,22,0,0,0,0,0,0,7065.975948674554,10.600000000000023,2
1099,M15958,M,296.9,307.4,1521,37.9,27,0,0,0,0,0,0,6036.6645316523945,10.5,1
1100,M15959,M,296.8,307.4,1472,43.9,30,0,0,0,0,0,0,6767.074351636509,10.599999999999966,1
1101,H30514,H,296.8,307.5,1695,30.0,33,0,0,0,0,0,0,5324.999547834699,10.699999999999989,2
1102,H30515,H,296.7,307.5,1607,33.6,38,0,0,0,0,0,0,5654.364121637053,10.800000000000011,2
1103,L48282,L,296.8,307.5,1347,54.8,43,0,0,0,0,0,0,7729.9515560107575,10.699999999999989,0
1104,M15963,M,296.7,307.4,1540,38.7,45,0,0,0,0,0,0,6241.087965621484,10.699999999999989,1
1105,L48284,L,296.6,307.4,1389,42.7,48,0,0,0,0,0,0,6210.960092073557,10.799999999999955,0
1106,M15965,M,296.6,307.5,1734,27.0,50,0,0,0,0,0,0,4902.769495192231,10.899999999999977,1
1107,L48286,L,296.7,307.6,1540,38.6,53,0,0,0,0,0,0,6224.961123333056,10.900000000000034,0
1108,M15967,M,296.7,307.5,1515,42.1,55,0,0,0,0,0,0,6679.183061164581,10.800000000000011,1
1109,L48288,L,296.6,307.4,1504,45.8,58,0,0,0,0,0,0,7213.431835858548,10.799999999999955,0
1110,L48289,L,296.6,307.5,1557,35.1,60,0,0,0,0,0,0,5723.00792111799,10.899999999999977,0
1111,L48290,L,296.5,307.4,1292,52.5,62,0,0,0,0,0,0,7103.140989766523,10.899999999999977,0
1112,H30525,H,296.5,307.4,1432,49.2,64,0,0,0,0,0,0,7377.9675151025585,10.899999999999977,2
1113,M15972,M,296.5,307.4,1350,55.6,69,0,0,0,0,0,0,7860.264819281664,10.899999999999977,1
1114,M15973,M,296.6,307.4,1790,25.8,72,0,0,0,0,0,0,4836.167730936128,10.799999999999955,1
1115,H30528,H,296.4,307.3,1540,37.4,75,0,0,0,0,0,0,6031.439015871924,10.900000000000034,2
1116,M15975,M,296.4,307.3,2077,19.1,80,0,0,0,0,0,0,4154.305989425487,10.900000000000034,1
1117,L48296,L,296.4,307.3,1487,37.5,83,0,0,0,0,0,0,5839.435344860029,10.900000000000034,0
1118,L48297,L,296.5,307.4,1523,40.7,85,0,0,0,0,0,0,6491.169212822743,10.899999999999977,0
1119,L48298,L,296.5,307.5,1443,41.8,87,0,0,0,0,0,0,6316.423357454566,11.0,0
1120,L48299,L,296.5,307.5,1340,59.1,89,0,0,0,0,0,0,8293.176286946336,11.0,0
1121,H30534,H,296.6,307.7,1654,31.0,91,0,0,0,0,0,0,5369.400724005435,11.099999999999966,2
1122,L48301,L,296.6,307.6,1459,40.2,96,0,0,0,0,0,0,6142.002133327262,11.0,0
1123,L48302,L,296.5,307.6,1541,38.5,98,0,0,0,0,0,0,6212.865991616734,11.100000000000023,0
1124,H30537,H,296.6,307.7,1386,62.3,100,1,0,0,1,0,0,9042.320471121357,11.099999999999966,2
1125,M15984,M,296.7,307.8,1258,69.0,105,1,0,0,1,0,0,9089.884183896707,11.100000000000023,1
1126,M15985,M,296.7,307.8,1375,51.4,108,0,0,0,0,0,0,7401.068693081953,11.100000000000023,1
1127,L48306,L,296.8,307.9,1706,30.8,111,0,0,0,0,0,0,5502.478588811498,11.099999999999966,0
1128,M15987,M,296.7,307.8,1672,32.4,113,0,0,0,0,0,0,5672.962350146305,11.100000000000023,1
1129,M15988,M,296.8,307.9,1843,25.2,116,0,0,0,0,0,0,4863.56241887543,11.099999999999966,1
1130,L48309,L,296.7,307.9,1690,29.6,119,0,0,0,0,0,0,5238.501030105861,11.199999999999989,0
1131,L48310,L,296.8,307.9,1413,46.5,121,0,0,0,0,0,0,6880.559150259685,11.099999999999966,0
1132,L48311,L,296.8,307.9,1489,33.4,123,0,0,0,0,0,0,5207.985693463992,11.099999999999966,0
1133,L48312,L,296.8,307.9,1271,61.4,125,0,0,0,0,0,0,8172.266857685177,11.099999999999966,0
1134,M15993,M,296.8,307.9,1418,47.9,127,0,0,0,0,0,0,7112.796151188555,11.099999999999966,1
1135,M15994,M,296.9,307.8,1426,50.7,130,0,0,0,0,0,0,7571.049799592187,10.900000000000034,1
1136,L48315,L,296.9,307.9,1535,39.2,133,0,0,0,0,0,0,6301.197105060168,11.0,0
1137,L48316,L,296.9,307.8,1557,38.1,135,0,0,0,0,0,0,6212.153897281921,10.900000000000034,0
1138,L48317,L,296.9,307.8,1653,29.7,137,0,0,0,0,0,0,5141.122129820088,10.900000000000034,0
1139,L48318,L,296.9,307.9,1435,41.6,139,0,0,0,0,0,0,6251.35050162321,11.0,0
1140,M15999,M,297.0,307.9,1569,33.3,141,0,0,0,0,0,0,5471.366349565447,10.899999999999977,1
1141,M16000,M,296.9,307.9,1385,44.8,144,0,0,0,0,0,0,6497.651365664648,11.0,1
1142,L48321,L,297.0,307.9,1635,31.6,147,0,0,0,0,0,0,5410.450868012342,10.899999999999977,0
1143,L48322,L,296.9,307.9,1423,43.9,149,0,0,0,0,0,0,6541.81168639861,11.0,0
1144,L48323,L,297.0,307.9,1479,39.2,151,0,0,0,0,0,0,6071.316298621491,10.899999999999977,0
1145,L48324,L,297.0,307.9,1296,69.1,153,1,0,0,1,0,0,9378.031062083963,10.899999999999977,0
1146,L48325,L,297.0,307.8,1553,33.3,155,0,0,0,0,0,0,5415.571664037693,10.800000000000011,0
1147,L48326,L,297.0,307.9,1529,42.2,157,0,0,0,0,0,0,6756.916535389904,10.899999999999977,0
1148,M16007,M,297.1,308.0,1690,25.6,159,0,0,0,0,0,0,4530.5954854969605,10.899999999999977,1
1149,L48328,L,297.1,308.0,1348,58.0,162,0,0,0,0,0,0,8187.409334275479,10.899999999999977,0
1150,L48329,L,297.2,308.1,1446,38.5,164,0,0,0,0,0,0,5829.85348726658,10.900000000000034,0
1151,L48330,L,297.1,307.9,1456,50.0,166,0,0,0,0,0,0,7623.598172711231,10.799999999999955,0
1152,L48331,L,297.0,307.9,1350,47.7,168,0,0,0,0,0,0,6743.428630930492,10.899999999999977,0
1153,L48332,L,297.1,307.9,1507,38.3,170,0,0,0,0,0,0,6044.225297972035,10.799999999999955,0
1154,H30567,H,297.0,307.9,1448,45.6,172,0,0,0,0,0,0,6914.519766844992,10.899999999999977,2
1155,L48334,L,296.9,307.9,1626,29.9,177,0,0,0,0,0,0,5091.202222554547,11.0,0
1156,H30569,H,297.0,307.9,1846,27.3,179,0,0,0,0,0,0,5277.43583505935,10.899999999999977,2
1157,H30570,H,297.0,307.8,1404,40.7,184,0,0,0,0,0,0,5983.980022851695,10.800000000000011,2
1158,L48337,L,297.0,307.8,1583,37.2,189,0,0,0,0,0,0,6166.695051584477,10.800000000000011,0
1159,L48338,L,297.0,307.9,1436,47.7,191,0,0,0,0,0,0,7173.01001038236,10.899999999999977,0
1160,L48339,L,297.0,307.8,1609,35.6,193,0,0,0,0,0,0,5998.389461156159,10.800000000000011,0
1161,H30574,H,297.0,307.7,1834,23.8,195,0,0,0,0,0,0,4570.933535169053,10.699999999999989,2
1162,L48341,L,297.0,307.8,1316,61.2,200,1,0,0,0,1,0,8434.045301533302,10.800000000000011,0
1163,L48342,L,296.9,307.8,1400,57.1,202,1,0,0,0,1,0,8371.297224265601,10.900000000000034,0
1164,L48343,L,296.9,307.9,1367,47.1,204,0,0,0,0,0,0,6742.454737207878,11.0,0
1165,L48344,L,297.1,308.1,1754,30.3,206,0,0,0,0,0,0,5565.457049540462,11.0,0
1166,L48345,L,297.1,308.1,1487,34.6,208,0,0,0,0,0,0,5387.852344857519,11.0,0
1167,M16026,M,297.1,308.1,1506,37.7,210,0,0,0,0,0,0,5945.589760624828,11.0,1
1168,L48347,L,297.0,308.1,1362,52.5,213,1,0,0,0,1,0,7487.986089831272,11.100000000000023,0
1169,L48348,L,297.1,308.1,1584,36.8,215,0,0,0,0,0,0,6104.240189631111,11.0,0
1170,L48349,L,297.0,308.1,1355,43.7,217,0,0,0,0,0,0,6200.823219777974,11.100000000000023,0
1171,M16030,M,297.1,308.1,1823,24.3,219,0,0,0,0,0,0,4638.969960070297,11.0,1
1172,H30585,H,297.0,308.1,1517,41.4,222,0,0,0,0,0,0,6576.798556584088,11.100000000000023,2
1173,L48352,L,297.1,308.1,1446,36.6,227,0,0,0,0,0,0,5542.146432050827,11.0,0
1174,H30587,H,297.1,308.0,1559,38.8,229,0,0,0,0,0,0,6334.4142113841235,10.899999999999977,2
1175,M16034,M,297.1,308.1,1352,44.4,0,0,0,0,0,0,0,6286.201236127033,11.0,1
1176,M16035,M,297.2,308.3,1578,37.8,3,0,0,0,0,0,0,6246.365841279514,11.100000000000023,1
1177,M16036,M,297.2,308.3,1429,42.0,6,0,0,0,0,0,0,6285.07026277174,11.100000000000023,1
1178,M16037,M,297.2,308.3,1604,39.4,9,0,0,0,0,0,0,6618.03719615021,11.100000000000023,1
1179,L48358,L,297.3,308.5,1398,60.4,12,0,0,0,0,0,0,8842.452346499975,11.199999999999989,0
1180,L48359,L,297.3,308.4,1441,43.4,14,0,0,0,0,0,0,6549.110653330451,11.099999999999966,0
1181,H30594,H,297.3,308.4,1531,35.6,16,0,0,0,0,0,0,5707.603645139889,11.099999999999966,2
1182,L48361,L,297.2,308.3,1379,52.1,21,0,0,0,0,0,0,7523.685054351564,11.100000000000023,0
1183,L48362,L,297.3,308.3,1410,48.1,23,0,0,0,0,0,0,7102.198511970446,11.0,0
1184,L48363,L,297.3,308.4,1513,40.5,25,0,0,0,0,0,0,6416.860074589831,11.099999999999966,0
1185,L48364,L,297.3,308.5,1497,47.5,27,0,0,0,0,0,0,7446.359987171207,11.199999999999989,0
1186,L48365,L,297.3,308.4,1491,46.5,29,0,0,0,0,0,0,7260.377702078691,11.099999999999966,0
1187,L48366,L,297.3,308.4,1417,47.8,31,0,0,0,0,0,0,7092.941285617867,11.099999999999966,0
1188,M16047,M,297.4,308.6,1522,38.0,33,0,0,0,0,0,0,6056.571757100643,11.200000000000045,1
1189,L48368,L,297.3,308.4,1339,52.1,36,0,0,0,0,0,0,7305.449084682195,11.099999999999966,0
1190,M16049,M,297.2,308.3,1794,27.5,38,0,0,0,0,0,0,5166.349118828414,11.100000000000023,1
1191,L48370,L,297.2,308.4,1460,42.1,41,0,0,0,0,0,0,6436.704468185008,11.199999999999989,0
1192,M16051,M,297.2,308.3,1776,28.0,43,0,0,0,0,0,0,5207.503982590441,11.100000000000023,1
1193,M16052,M,297.2,308.3,1431,43.7,46,0,0,0,0,0,0,6548.618470481389,11.100000000000023,1
1194,L48373,L,297.1,308.2,1347,50.8,49,0,0,0,0,0,0,7165.721515426031,11.099999999999966,0
1195,M16054,M,297.0,308.1,1507,43.1,51,0,0,0,0,0,0,6801.726118605607,11.100000000000023,1
1196,M16055,M,297.0,308.0,1408,47.9,54,0,0,0,0,0,0,7062.6353884862365,11.0,1
1197,M16056,M,297.0,307.9,1493,34.7,57,0,0,0,0,0,0,5425.226825459727,10.899999999999977,1
1198,M16057,M,296.9,307.9,1441,47.6,60,0,0,0,0,0,0,7182.895555265656,11.0,1
1199,H30612,H,296.9,307.9,1557,36.5,63,0,0,0,0,0,0,5951.2760433278245,11.0,2
1200,M16059,M,296.9,307.9,1979,20.4,68,0,0,0,0,0,0,4227.704065788856,11.0,1
1201,M16060,M,296.9,308.0,1430,55.9,71,0,0,0,0,0,0,8370.983065000244,11.100000000000023,1
1202,L48381,L,296.9,308.0,1658,41.0,74,0,0,0,0,0,0,7118.639513524233,11.100000000000023,0
1203,M16062,M,297.0,308.1,1355,51.4,76,0,0,0,0,0,0,7293.416784818944,11.100000000000023,1
1204,H30617,H,297.0,308.1,1410,47.6,79,0,0,0,0,0,0,7028.371084611086,11.100000000000023,2
1205,L48384,L,296.9,308.0,1521,34.5,84,0,0,0,0,0,0,5495.116790026586,11.100000000000023,0
1206,L48385,L,296.8,308.0,1371,54.5,86,0,0,0,0,0,0,7824.607742663418,11.199999999999989,0
1207,H30620,H,296.9,308.0,1318,53.5,88,0,0,0,0,0,0,7384.104092752569,11.100000000000023,2
1208,M16067,M,297.0,308.1,1573,34.9,93,0,0,0,0,0,0,5748.873700632547,11.100000000000023,1
1209,L48388,L,297.0,308.1,1489,44.1,96,0,0,0,0,0,0,6876.412247956947,11.100000000000023,0
1210,H30623,H,297.0,308.1,2540,13.3,98,0,0,0,0,0,0,3537.642767452346,11.100000000000023,2
1211,L48390,L,297.0,308.1,1537,39.0,103,0,0,0,0,0,0,6277.216281137766,11.100000000000023,0
1212,H30625,H,296.9,308.0,1416,46.9,105,0,0,0,0,0,0,6954.480825398654,11.100000000000023,2
1213,L48392,L,296.9,307.9,1359,56.5,110,0,0,0,0,0,0,8040.749317230396,11.0,0
1214,M16073,M,296.8,307.8,1551,38.9,112,0,0,0,0,0,0,6318.151233414041,11.0,1
1215,M16074,M,296.8,307.8,1694,33.0,115,0,0,0,0,0,0,5854.04375069922,11.0,1
1216,L48395,L,296.8,307.9,1709,28.4,118,0,0,0,0,0,0,5082.636146585759,11.099999999999966,0
1217,L48396,L,296.9,308.0,1514,41.0,120,0,0,0,0,0,0,6500.3740792977605,11.100000000000023,0
1218,L48397,L,297.0,308.1,1455,43.5,122,0,0,0,0,0,0,6627.975100911065,11.100000000000023,0
1219,M16078,M,297.0,308.2,1702,30.7,124,0,0,0,0,0,0,5471.753812659391,11.199999999999989,1
1220,M16079,M,296.9,308.1,1357,41.8,127,0,0,0,0,0,0,5939.9767817504135,11.200000000000045,1
1221,L48400,L,297.0,308.2,1577,29.4,130,0,0,0,0,0,0,4855.205782416881,11.199999999999989,0
1222,M16081,M,297.0,308.3,1399,46.4,132,0,0,0,0,0,1,6797.736295935547,11.300000000000011,1
1223,L48402,L,297.0,308.3,1399,59.0,135,0,0,0,0,0,0,8643.673307331837,11.300000000000011,0
1224,L48403,L,297.0,308.3,1492,48.1,137,0,0,0,0,0,0,7515.234170113408,11.300000000000011,0
1225,L48404,L,297.1,308.3,1763,25.7,139,0,0,0,0,0,0,4744.757856692177,11.199999999999989,0
1226,H30639,H,297.1,308.3,1492,41.5,141,0,0,0,0,0,0,6484.037797499094,11.199999999999989,2
1227,L48406,L,297.1,308.4,1488,42.5,146,0,0,0,0,0,0,6622.477313767284,11.299999999999955,0
1228,L48407,L,297.1,308.4,1422,42.1,148,0,0,0,0,0,0,6269.173803944575,11.299999999999955,0
1229,M16088,M,297.1,308.4,1583,38.2,150,0,0,0,0,0,0,6332.4664239388985,11.299999999999955,1
1230,L48409,L,297.1,308.4,1304,53.5,153,0,0,0,0,0,0,7305.668996167943,11.299999999999955,0
1231,M16090,M,297.1,308.4,1880,23.5,155,0,0,0,0,0,0,4626.518781186568,11.299999999999955,1
1232,M16091,M,297.2,308.5,1604,40.7,158,0,0,0,0,0,0,6836.398829525725,11.300000000000011,1
1233,L48412,L,297.2,308.6,1500,37.1,161,0,0,0,0,0,0,5827.654372409067,11.400000000000034,0
